fecha,grano,sector,campaña,compras_semanales,total_comprado_acumulado,precio_hecho,a_fijar,fijado,saldo_a_fijar
11/12/2019,soja,Industria,19/20,1375400,7679900,3978500,3701400,487000,3214400
11/12/2019,sorgo,Exportador,19/20,7500,32299.999999999996,31300,1000,0,1000
11/12/2019,sorgo,Industria,19/20,0,1200,1200,0,0,0
11/12/2019,trigo,Exportador,19/20,1114100,12741600,9845300,2896300,717200,2179100
11/12/2019,trigo,Industria,19/20,176400,945500,672700,272800,79800,193000
18/12/2019,cebada cervecera,Exportador,19/20,7400,259600.00000000003,230600,29000,0,29000
18/12/2019,cebada cervecera,Industria,19/20,200,169800,92200,77600,4700,72900
18/12/2019,cebada forrajera,Exportador,19/20,87600,497800,452500,45300,9300,36000
18/12/2019,girasol,Exportador,19/20,0,97400,92800,4600,700,3900
18/12/2019,girasol,Industria,19/20,31500,890500,694900,195600,44900,150700
18/12/2019,maíz,Exportador,19/20,276000,17684600,11660400,6024200,751100,5273100
18/12/2019,maíz,Industria,19/20,89400,184300,140300,44000,4600,39400
18/12/2019,soja,Exportador,19/20,134900,4741200,3461500,1279700,235100,1044599.9999999999
18/12/2019,soja,Industria,19/20,219900,7899800,4043600,3856200,493100,3363100
18/12/2019,sorgo,Exportador,19/20,4600,35700,34700,1000,0,1000
18/12/2019,sorgo,Industria,19/20,0,1200,1200,0,0,0
18/12/2019,trigo,Exportador,19/20,256000,12985600,10071200,2914400,786200,2128200
18/12/2019,trigo,Industria,19/20,120000,1077200,764600,312600,97500,215100
25/12/2019,cebada cervecera,Exportador,19/20,10700,270300,241100,29200,0,29200
25/12/2019,cebada cervecera,Industria,19/20,200,169800,92200,77600,4700,72900
25/12/2019,cebada forrajera,Exportador,19/20,49600,547400,499500,47900,9900,38000
25/12/2019,girasol,Exportador,19/20,0,97400,92800,4600,700,3900
25/12/2019,girasol,Industria,19/20,11200,901700,703000,198700,45100,153600
25/12/2019,maíz,Exportador,19/20,75600,17760200,11714000,6046200,752200,5294000
25/12/2019,maíz,Industria,19/20,89400,184300,140300,44000,4600,39400
25/12/2019,soja,Exportador,19/20,69900,4811100,3477700,1333400,240500,1092900
25/12/2019,soja,Industria,19/20,33100,7932900,4052000,3880900,499000,3381900
25/12/2019,sorgo,Exportador,19/20,100,35800,34800,1000,0,1000
25/12/2019,sorgo,Industria,19/20,0,1200,1200,0,0,0
25/12/2019,trigo,Exportador,19/20,155300,13140900,10221400,2919500,824000,2095500
25/12/2019,trigo,Industria,19/20,80100,1157300,826000,331300,106500,224800
02/01/2020,cebada cervecera,Exportador,19/20,1800,271500,242200,29300,0,29300
02/01/2020,cebada cervecera,Industria,19/20,47000,216700,112600,104100,59600,44500
02/01/2020,cebada forrajera,Exportador,19/20,16900,564300,514900,49400,10400,39000
02/01/2020,girasol,Exportador,19/20,0,97400,92800,4600,700,3900
02/01/2020,girasol,Industria,19/20,13000,914700,713800,200900,49100,151800
02/01/2020,maíz,Exportador,19/20,91400,17851600,11768100,6083500,752800,5330700
02/01/2020,maíz,Industria,19/20,26200,210500,158900,51600,4800,46800
02/01/2020,soja,Exportador,19/20,23400,4834500,3500200,1334300,242700,1091600
02/01/2020,soja,Industria,19/20,39600,7972500,4062300,3910200,499900,3410300
02/01/2020,sorgo,Exportador,19/20,200,36000,35000,1000,0,1000
02/01/2020,sorgo,Industria,19/20,0,1200,1200,0,0,0
02/01/2020,trigo,Exportador,19/20,133500,13274400,10346400,2928000,849000,2079000
02/01/2020,trigo,Industria,19/20,52200,1231300,887000,344300,115000,229300
08/01/2020,cebada cervecera,Exportador,19/20,15300,286800,257500,29300,0,29300
08/01/2020,cebada cervecera,Industria,19/20,47000,216700,112600,104100,59600,44500
08/01/2020,cebada forrajera,Exportador,19/20,92900,657200,605700,51500,15700,35800
08/01/2020,girasol,Exportador,19/20,0,97400,92800,4600,700,3900
08/01/2020,girasol,Industria,19/20,71800,986500,754300,232200,55600,176600
08/01/2020,maíz,Exportador,19/20,96200,17947800,11838600,6109200,758000,5351200
08/01/2020,maíz,Industria,19/20,26200,210500,158900,51600,4800,46800
08/01/2020,soja,Exportador,19/20,25600,4846900,3501000,1345900,248000,1097900
08/01/2020,soja,Industria,19/20,187600,8173300,4103899.9999999995,4069400,500600,3568800
08/01/2020,sorgo,Exportador,19/20,1000,37000,36000,1000,0,1000
08/01/2020,sorgo,Industria,19/20,0,1200,1200,0,0,0
08/01/2020,trigo,Exportador,19/20,170100,13444500,10506500,2938000,906600,2031400
08/01/2020,trigo,Industria,19/20,114600,1345900,976900,369000,129400,239600
15/01/2020,cebada cervecera,Exportador,19/20,20700,307500,278200,29300,0,29300
15/01/2020,cebada cervecera,Industria,19/20,47000,216700,112600,104100,59600,44500
15/01/2020,cebada forrajera,Exportador,19/20,36400,693600,641100,52500,16900,35600
15/01/2020,girasol,Exportador,19/20,12600,110000,105400,4600,1300,3300
15/01/2020,girasol,Industria,19/20,53000,1039500,794600,244900,61800,183100
15/01/2020,maíz,Exportador,19/20,334300,18282100,12077800,6204300,768500,5435800
15/01/2020,maíz,Industria,19/20,26200,210500,158900,51600,4800,46800
15/01/2020,soja,Exportador,19/20,20000,4866900,3517700,1349200,248000,1101200
15/01/2020,soja,Industria,19/20,109500,8282799.999999999,4118899.9999999995,4163899.9999999995,501200,3662700
15/01/2020,sorgo,Exportador,19/20,2200,39200,38200,1000,0,1000
15/01/2020,sorgo,Industria,19/20,0,1200,1200,0,0,0
15/01/2020,trigo,Exportador,19/20,178800,13623300,10677400,2945900,989800,1956100
15/01/2020,trigo,Industria,19/20,74800,1455600,1062600,393000,150000,243000
22/01/2020,cebada cervecera,Exportador,19/20,27000,677900,648600,29300,0,29300
22/01/2020,cebada cervecera,Industria,19/20,47000,216700,112600,104100,59600,44500
22/01/2020,cebada forrajera,Exportador,19/20,32200.000000000004,725800,673200,52600,18500,34100
22/01/2020,girasol,Exportador,19/20,1300,111300,106700,4600,1700,2900
22/01/2020,girasol,Industria,19/20,44800,1084300,835700,248600,70000,178600
22/01/2020,maíz,Exportador,19/20,156700,18438800,12210400,6228400,778500,5449900
22/01/2020,maíz,Industria,19/20,26200,210500,158900,51600,4800,46800
22/01/2020,soja,Exportador,19/20,12300,4879200,3526600,1352600,248200,1104400
22/01/2020,soja,Industria,19/20,47500,8330299.999999999,4131300,4199000,501800,3697200
22/01/2020,sorgo,Exportador,19/20,4700,43900,42200,1700,0,1700
22/01/2020,sorgo,Industria,19/20,0,1200,1200,0,0,0
22/01/2020,trigo,Exportador,19/20,194100,13817400,10869900,2947500,1095700,1851800
22/01/2020,trigo,Industria,19/20,72900,1528500,1115000,413500,162300,251200
29/01/2020,cebada cervecera,Exportador,19/20,13600,691500,662200,29300,0,29300
29/01/2020,cebada cervecera,Industria,19/20,62500,279500,155400,124100,124100,0
29/01/2020,cebada forrajera,Exportador,19/20,67600,793400,740200,53200,19000,34200
29/01/2020,girasol,Exportador,19/20,1800,113100,108200,4900,2400,2500
29/01/2020,girasol,Industria,19/20,54400,1138700,885400,253300,74900,178400
29/01/2020,maíz,Exportador,19/20,234900,18673700,12373600,6300100,792400,5507700
29/01/2020,maíz,Industria,19/20,12600,223100,170500,52600,4900,47700
29/01/2020,soja,Exportador,19/20,38800,4918000,3564800,1353200,248300,1104900
29/01/2020,soja,Industria,19/20,106200,8436500,4193100.0000000005,4243400,502300,3741100
29/01/2020,sorgo,Exportador,19/20,2100,46000,43700,2300,0,2300
29/01/2020,sorgo,Industria,19/20,0,1200,1200,0,0,0
29/01/2020,trigo,Exportador,19/20,137700,13955100,11004900,2950200,1179500,1770700
29/01/2020,trigo,Industria,19/20,77900,1606400,1170600,435800,189400,246400
05/02/2020,cebada cervecera,Exportador,19/20,21700,713200,683900,29300,0,29300
05/02/2020,cebada cervecera,Industria,19/20,62500,279500,155400,124100,124100,0
05/02/2020,cebada forrajera,Exportador,19/20,26600,820000,766400,53600,20100,33500
05/02/2020,girasol,Exportador,19/20,100,113200,108300,4900,3200,1700
05/02/2020,girasol,Industria,19/20,37500,1176200,920000,256200,80600,175600
05/02/2020,maíz,Exportador,19/20,146000,18819700,12495600,6324100,802400,5521700
05/02/2020,maíz,Industria,19/20,12600,223100,170500,52600,4900,47700
05/02/2020,soja,Exportador,19/20,37000,4955000,3588600,1366400,248400,1118000
05/02/2020,soja,Industria,19/20,131200,8567700,4207800,4359900,503700,3856200
05/02/2020,sorgo,Exportador,19/20,16900,62900,55600,7300,0,7300
05/02/2020,sorgo,Industria,19/20,0,1200,1200,0,0,0
05/02/2020,trigo,Exportador,19/20,119200,14074300,11122500,2951800,1242200,1709600
05/02/2020,trigo,Industria,19/20,99900,1706300,1254900,451400,209900,241500
12/02/2020,cebada cervecera,Exportador,19/20,85300,798500,769200,29300,0,29300
12/02/2020,cebada cervecera,Industria,19/20,62500,279500,155400,124100,124100,0
12/02/2020,cebada forrajera,Exportador,19/20,43200,863200,809300,53900,24100,29800
12/02/2020,girasol,Exportador,19/20,1100,114300,109400,4900,3200,1700
12/02/2020,girasol,Industria,19/20,32800,1209000,947200,261800,91000,170800
12/02/2020,maíz,Exportador,19/20,271600,19091300,12685500,6405800,817000,5588800
12/02/2020,maíz,Industria,19/20,12600,223100,170500,52600,4900,47700
12/02/2020,soja,Exportador,19/20,151100,5106100,3604900,1501200,248900,1252300
12/02/2020,soja,Industria,19/20,116700,8684400,4244500,4439900,504900,3935000
12/02/2020,sorgo,Exportador,19/20,4700,67600,59000,8600,0,8600
12/02/2020,sorgo,Industria,19/20,0,1200,1200,0,0,0
12/02/2020,trigo,Exportador,19/20,117900,14192200,11239400,2952800,1311200,1641600
12/02/2020,trigo,Industria,19/20,76300,1782600,1318900,463700,225600,238100
19/02/2020,cebada cervecera,Exportador,19/20,20200,818700,789400,29300,100,29200
19/02/2020,cebada cervecera,Industria,19/20,62500,279500,155400,124100,124100,0
19/02/2020,cebada forrajera,Exportador,19/20,25500,888700,834300,54400,26000,28400
19/02/2020,girasol,Exportador,19/20,100,114400,109500,4900,3700,1200
19/02/2020,girasol,Industria,19/20,17000,1226000,963600,262400,94700,167700
19/02/2020,maíz,Exportador,19/20,316500,19407800,12941400,6466400,838100,5628300
19/02/2020,maíz,Industria,19/20,12600,223100,170500,52600,4900,47700
19/02/2020,soja,Exportador,19/20,64300,5170400,3634400,1536000,249600,1286400
19/02/2020,soja,Industria,19/20,153200,8837600,4282400,4555200,507400,4047800
19/02/2020,sorgo,Exportador,19/20,5300,72900,63300,9600,0,9600
19/02/2020,sorgo,Industria,19/20,0,1200,1200,0,0,0
19/02/2020,trigo,Exportador,19/20,88100,14280300,11327100,2953200,1368900,1584300
19/02/2020,trigo,Industria,19/20,69100,1851700,1370900,480800,235200,245600
26/02/2020,cebada cervecera,Exportador,19/20,11300,830000,800700,29300,100,29200
26/02/2020,cebada cervecera,Industria,19/20,399600,679100,555000,124100,124100,0
26/02/2020,cebada forrajera,Exportador,19/20,39600,928300,873800,54500,28000,26500
26/02/2020,girasol,Exportador,19/20,600,115000,109900,5100,3800,1300
26/02/2020,girasol,Industria,19/20,58600,1284600,997100,287500,99000,188500
26/02/2020,maíz,Exportador,19/20,129199.99999999999,19537000,13031700,6505300,853700,5651600
26/02/2020,maíz,Industria,19/20,46100,269200,209700,59500,5100,54400
26/02/2020,soja,Exportador,19/20,13600,5184000,3645800,1538200,250900,1287300
26/02/2020,soja,Industria,19/20,457800,9295400,4383800,4911600,524300,4387300
26/02/2020,sorgo,Exportador,19/20,3100,76000,66400,9600,0,9600
26/02/2020,sorgo,Industria,19/20,300,1500,1500,0,0,0
26/02/2020,trigo,Exportador,19/20,42400,14322700,11367800,2954900,1393200,1561700
26/02/2020,trigo,Industria,19/20,48100,1942600,1451300,491300,243500,247800
04/03/2020,cebada cervecera,Exportador,19/20,20000,850000,820700,29300,100,29200
04/03/2020,cebada cervecera,Industria,19/20,399600,679100,555000,124100,124100,0
04/03/2020,cebada forrajera,Exportador,19/20,8900,937200,882700,54500,29200,25300
04/03/2020,girasol,Exportador,19/20,7300,122300,116300,6000,4100,1900
04/03/2020,girasol,Industria,19/20,49700,1334300,1016900,317400,106100,211300
04/03/2020,maíz,Exportador,19/20,323500,19860500,13299600,6560900,874400,5686500
04/03/2020,maíz,Industria,19/20,46100,269200,209700,59500,5100,54400
04/03/2020,soja,Exportador,19/20,78500,5136400,3541200,1595200,252100,1343100
04/03/2020,soja,Industria,19/20,1121100,10542600,4594100,5948500,525900,5422600
04/03/2020,sorgo,Exportador,19/20,5700,81700,72100,9600,0,9600
04/03/2020,sorgo,Industria,19/20,300,1500,1500,0,0,0
04/03/2020,trigo,Exportador,19/20,87500,14410200,11454500,2955700,1465700,1490000
04/03/2020,trigo,Industria,19/20,120200,2062800.0000000002,1556100,506700,261899.99999999997,244800
11/03/2020,cebada cervecera,Exportador,19/20,106500,956500,927000,29500,500,29000
11/03/2020,cebada cervecera,Industria,19/20,399600,679100,555000,124100,124100,0
11/03/2020,cebada forrajera,Exportador,19/20,6800,944000,889500,54500,29200,25300
11/03/2020,girasol,Exportador,19/20,6400,128699.99999999999,122400,6300,4100,2200
11/03/2020,girasol,Industria,19/20,36600,1370900,1047599.9999999999,323300,109600,213700
11/03/2020,maíz,Exportador,19/20,446800,20307300,13697100,6610200,905500,5704700
11/03/2020,maíz,Industria,19/20,46100,269200,209700,59500,5100,54400
11/03/2020,soja,Exportador,19/20,469600,5606000,3562400,2043600,253100,1790500
11/03/2020,soja,Industria,19/20,248500,10791100,4686100,6105000,537200,5567800
11/03/2020,sorgo,Exportador,19/20,11800,93500,83900,9600,0,9600
11/03/2020,sorgo,Industria,19/20,300,1500,1500,0,0,0
11/03/2020,trigo,Exportador,19/20,92000,14502200,11545800,2956400,1494100,1462300
11/03/2020,trigo,Industria,19/20,83100,2145900,1624900,521000,272400,248600
18/03/2020,cebada cervecera,Exportador,19/20,24600,981100,951600,29500,500,29000
18/03/2020,cebada cervecera,Industria,19/20,399600,679100,555000,124100,124100,0
18/03/2020,cebada forrajera,Exportador,19/20,3900,939700,885200,54500,29500,25000
18/03/2020,girasol,Exportador,19/20,3800,132500,125800,6700,4300,2400
18/03/2020,girasol,Industria,19/20,49900,1438900,1097500,341400,117300,224100
18/03/2020,maíz,Exportador,19/20,449200,20756500,14108100,6648400,980000,5668400
18/03/2020,maíz,Industria,19/20,46100,269200,209700,59500,5100,54400
18/03/2020,soja,Exportador,19/20,127000,5733000,3579800,2153200,265700,1887500
18/03/2020,soja,Industria,19/20,146400,11716700,4832500,6884200,542800,6341400
18/03/2020,sorgo,Exportador,19/20,2800,96300,86100,10200,300,9900
18/03/2020,sorgo,Industria,19/20,300,1500,1500,0,0,0
18/03/2020,trigo,Exportador,19/20,55200,14540600,11584100,2956500,1557800,1398700
18/03/2020,trigo,Industria,19/20,74100,2278600,1746200,532400,283600,248800
25/03/2020,cebada cervecera,Exportador,19/20,1200,982300,952800,29500,10500,19000
25/03/2020,cebada cervecera,Industria,19/20,399600,679100,555000,124100,124100,0
25/03/2020,cebada forrajera,Exportador,19/20,2100,941800,887300,54500,29500,25000
25/03/2020,girasol,Exportador,19/20,3800,136300,129000,7300,4300,3000
25/03/2020,girasol,Industria,19/20,20000,1458900,1112600,346300,118400,227900
25/03/2020,maíz,Exportador,19/20,354700,21111200,14447100,6664100,1038099.9999999999,5626000
25/03/2020,maíz,Industria,19/20,46100,269200,209700,59500,5100,54400
25/03/2020,soja,Exportador,19/20,164000,5897000,3603900,2293100,276000,2017100
25/03/2020,soja,Industria,19/20,300000,12016700,4916800,7099900,559100,6540800
25/03/2020,sorgo,Exportador,19/20,12400,108700,98500,10200,400,9800
25/03/2020,sorgo,Industria,19/20,300,1500,1500,0,0,0
25/03/2020,trigo,Exportador,19/20,30000,14570600,11610300,2960300,1571200,1389100
25/03/2020,trigo,Industria,19/20,39000,2317600,1779400,538200,288500,249700
01/04/2020,cebada cervecera,Exportador,19/20,1800,984100,954600,29500,10500,19000
01/04/2020,cebada cervecera,Industria,19/20,399600,679100,555000,124100,124100,0
01/04/2020,cebada forrajera,Exportador,19/20,7600,949400,894900,54500,29500,25000
01/04/2020,girasol,Exportador,19/20,1300,137600,130100,7500,4400,3100
01/04/2020,girasol,Industria,19/20,12300,1471200,1120700,350500,120800,229700
01/04/2020,maíz,Exportador,19/20,257100.00000000003,21402000,14716200,6685800,1112400,5573400
01/04/2020,maíz,Industria,19/20,46100,269200,209700,59500,5100,54400
01/04/2020,soja,Exportador,19/20,53900,5950900,3633300,2317600,284600,2033000
01/04/2020,soja,Industria,19/20,277800,12314200,5025800,7288400,573900,6714500
01/04/2020,sorgo,Exportador,19/20,19800,128500,118300,10200,400,9800
01/04/2020,sorgo,Industria,19/20,300,1500,1500,0,0,0
01/04/2020,trigo,Exportador,19/20,25400,14616800,11652100,2964700,1592100,1372600
01/04/2020,trigo,Industria,19/20,69000,2386600,1835000,551600,305200,246400
08/04/2020,cebada cervecera,Exportador,19/20,12600,1017100,987600,29500,11000,18500
08/04/2020,cebada cervecera,Industria,19/20,133200,829500,466700,362800,160000,202800
08/04/2020,cebada forrajera,Exportador,19/20,19600,969000,914500,54500,29800,24700
08/04/2020,girasol,Exportador,19/20,7400,145000,137400,7600,4700,2900
08/04/2020,girasol,Industria,19/20,10500,1481700,1129400,352300,125800,226500
08/04/2020,maíz,Exportador,19/20,291300,21693300,14985800,6707500,1204000,5503500
08/04/2020,maíz,Industria,19/20,213900,483100,345800,137300,12400,124900
08/04/2020,soja,Exportador,19/20,111000,5775500,3537400,2238100,179100,2059000
08/04/2020,soja,Industria,19/20,460300,13060900,5396900,7664000,714900,6949100
08/04/2020,sorgo,Exportador,19/20,26100,154600,144400,10200,500,9700
08/04/2020,sorgo,Industria,19/20,200,1700,1700,0,0,0
08/04/2020,trigo,Exportador,19/20,35100,14651900,11687000,2964900,1627400,1337500
08/04/2020,trigo,Industria,19/20,86200,2472800,1909700,563100,319700,243400
15/04/2020,cebada cervecera,Exportador,19/20,37900,1078000,1048500,29500,11000,18500
15/04/2020,cebada cervecera,Industria,19/20,133200,829500,466700,362800,160000,202800
15/04/2020,cebada forrajera,Exportador,19/20,6100,975100,920600,54500,30000,24500
15/04/2020,girasol,Exportador,19/20,4900,149900,142300,7600,4800,2800
15/04/2020,girasol,Industria,19/20,6000,1524400,1142600,381800,142800,239000
15/04/2020,maíz,Exportador,19/20,283600,22001200,15256500,6744700,1252100,5492600
15/04/2020,maíz,Industria,19/20,213900,483100,345800,137300,12400,124900
15/04/2020,soja,Exportador,19/20,114700,5890200,3645100,2245100,185000,2060100
15/04/2020,soja,Industria,19/20,256000,13347200,5402600,7944600,727800,7216800
15/04/2020,sorgo,Exportador,19/20,30800,185400,175200,10200,500,9700
15/04/2020,sorgo,Industria,19/20,200,1700,1700,0,0,0
15/04/2020,trigo,Exportador,19/20,33800,14698900,11731700,2967200,1648500,1318700
15/04/2020,trigo,Exportador,20/21,457200,586500,428100,158400,16300,142100
15/04/2020,trigo,Industria,19/20,65500,2538300,1965000,573300,336500,236800
15/04/2020,trigo,Industria,20/21,0,0,0,0,0,0
22/04/2020,cebada cervecera,Exportador,19/20,23300,1101300,1071600,29700,11400,18300
22/04/2020,cebada cervecera,Industria,19/20,133200,829500,466700,362800,160000,202800
22/04/2020,cebada forrajera,Exportador,19/20,3200,1011300,956200,55100,30000,25100
22/04/2020,girasol,Exportador,19/20,1200,164300,156700,7600,4900,2700
22/04/2020,girasol,Industria,19/20,9900,1566700,1156700,410000,152900,257100.00000000003
22/04/2020,maíz,Exportador,19/20,301300,22444700,15627300,6817400,1440800,5376600
22/04/2020,maíz,Exportador,20/21,1322700,1360600,15900,1344700,0,1344700
22/04/2020,maíz,Industria,19/20,360700,5917100,4670000,1247100,902100,345000
22/04/2020,maíz,Industria,20/21,0,0,0,0,0,0
22/04/2020,soja,Exportador,19/20,404700,6338300,4037900,2300400,203600,2096800.0000000002
